siteid, sensorid, timestamp, value
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:00:00'}",#INFO#
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:00:00'}",40
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:00:00'}",63
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:00:00'}",56
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:00:00'}",-78
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:00:00'}",46
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:00:00'}",56
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:00:00'}",#NA#
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:00:00'}",55
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:00:00'}",56
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:00:00'}",66
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:15:00'}",92
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:15:00'}",56
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:15:00'}",99
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:15:00'}",30
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:15:00'}",56
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:15:00'}",85
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:15:00'}",31
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:15:00'}",#INFO#
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:15:00'}",12
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:15:00'}",1
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:15:00'}",56
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:15:00'}",7
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:15:00'}",83
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:15:00'}",56
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:15:00'}",54
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:30:00'}",90
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:30:00'}",56
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:30:00'}",63
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:30:00'}",115
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:30:00'}",56
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:30:00'}",38
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:30:00'}",20
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:30:00'}",56
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:30:00'}",74
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:30:00'}",48
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:30:00'}",56
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:30:00'}",34
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:30:00'}",34
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:30:00'}",#ERROR#
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:30:00'}",97
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:45:00'}",#ERROR#
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:45:00'}",#NA#
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:45:00'}",51
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:45:00'}",35
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:45:00'}",57
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:45:00'}",35
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:45:00'}",17
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:45:00'}",#ERROR#
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:45:00'}",75
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:45:00'}",36
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:45:00'}",57
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:45:00'}",43
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:45:00'}",#INFO#
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:45:00'}",57
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'16:45:00'}",3
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:00:00'}",187
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:00:00'}",57
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:00:00'}",54
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:00:00'}",43
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:00:00'}",57
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:00:00'}",59
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:00:00'}",-85
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:00:00'}",57
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:00:00'}",76
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:00:00'}",64
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:00:00'}",57
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:00:00'}",77
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:00:00'}",70
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:00:00'}",57
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:00:00'}",38
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:15:00'}",#INFO#
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:15:00'}",-17
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:15:00'}",50
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:15:00'}",#INFO#
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:15:00'}",57
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:15:00'}",44
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:15:00'}",89
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:15:00'}",57
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:15:00'}",48
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:15:00'}",40
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:15:00'}",57
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:15:00'}",45
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:15:00'}",51
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:15:00'}",57
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:15:00'}",33
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:30:00'}",36
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:30:00'}",57
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:30:00'}",47
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:30:00'}",25
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:30:00'}",57
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:30:00'}",56
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:30:00'}",4
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:30:00'}",57
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:30:00'}",94
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:30:00'}",88
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:30:00'}",57
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:30:00'}",94
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:30:00'}",78
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:30:00'}",57
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:30:00'}",31
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:45:00'}",31
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:45:00'}",57
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:45:00'}",10
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:45:00'}",91
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:45:00'}",57
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:45:00'}",99
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:45:00'}",59
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:45:00'}",57
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:45:00'}",17
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:45:00'}",36
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:45:00'}",57
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:45:00'}",88
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:45:00'}",1
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:45:00'}",57
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'17:45:00'}",95
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:00:00'}",#INFO#
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:00:00'}",58
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:00:00'}",130
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:00:00'}",56
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:00:00'}",58
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:00:00'}",41
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:00:00'}",99
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:00:00'}",58
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:00:00'}",23
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:00:00'}",61
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:00:00'}",127
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:00:00'}",51
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:00:00'}",87
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:00:00'}",58
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:00:00'}",6
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:15:00'}",47
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:15:00'}",110
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:15:00'}",1
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:15:00'}",34
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:15:00'}",58
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:15:00'}",#NA#
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:15:00'}",#ERROR#
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:15:00'}",58
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:15:00'}",17
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:15:00'}",73
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:15:00'}",58
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:15:00'}",#ERROR#
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:15:00'}",16
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:15:00'}",58
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:15:00'}",84
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:30:00'}",70
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:30:00'}",58
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:30:00'}",#NA#
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:30:00'}",-76
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:30:00'}",58
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:30:00'}",89
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:30:00'}",77
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:30:00'}",58
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:30:00'}",6
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:30:00'}",45
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:30:00'}",58
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:30:00'}",24
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:30:00'}",27
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:30:00'}",58
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:30:00'}",#INFO#
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:45:00'}",52
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:45:00'}",58
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:45:00'}",8
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:45:00'}",99
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:45:00'}",58
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:45:00'}",49
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:45:00'}",53
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:45:00'}",58
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:45:00'}",85
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:45:00'}",11
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:45:00'}",58
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:45:00'}",71
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:45:00'}",82
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:45:00'}",58
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'18:45:00'}",38
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:00:00'}",60
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:00:00'}",58
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:00:00'}",25
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:00:00'}",70
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:00:00'}",58
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:00:00'}",#INFO#
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:00:00'}",5
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:00:00'}",58
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:00:00'}",100
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:00:00'}",4
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:00:00'}",58
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:00:00'}",16
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:00:00'}",73
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:00:00'}",58
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:00:00'}",45
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:15:00'}",44
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:15:00'}",59
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:15:00'}",31
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:15:00'}",94
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:15:00'}",59
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:15:00'}",51
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:15:00'}",26
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:15:00'}",59
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:15:00'}",37
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:15:00'}",45
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:15:00'}",59
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:15:00'}",37
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:15:00'}",34
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:15:00'}",59
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:15:00'}",#INFO#
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:30:00'}",68
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:30:00'}",186
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:30:00'}",65
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:30:00'}",98
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:30:00'}",59
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:30:00'}",30
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:30:00'}",99
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:30:00'}",59
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:30:00'}",72
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:30:00'}",89
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:30:00'}",59
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:30:00'}",20
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:30:00'}",67
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:30:00'}",-3
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:30:00'}",13
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:45:00'}",29
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:45:00'}",59
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:45:00'}",19
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:45:00'}",52
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:45:00'}",59
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:45:00'}",37
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:45:00'}",42
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:45:00'}",59
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:45:00'}",51
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:45:00'}",8
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:45:00'}",#NA#
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:45:00'}",15
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:45:00'}",26
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:45:00'}",#INFO#
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'19:45:00'}",33
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:00:00'}",54
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:00:00'}",59
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:00:00'}",67
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:00:00'}",0
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:00:00'}",59
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:00:00'}",77
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:00:00'}",#NA#
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:00:00'}",59
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:00:00'}",13
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:00:00'}",17
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:00:00'}",199
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:00:00'}",-21
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:00:00'}",61
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:00:00'}",59
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:00:00'}",88
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:15:00'}",8
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:15:00'}",59
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:15:00'}",60
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:15:00'}",0
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:15:00'}",59
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:15:00'}",26
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:15:00'}",-48
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:15:00'}",59
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:15:00'}",16
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:15:00'}",61
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:15:00'}",59
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:15:00'}",11
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:15:00'}",1
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:15:00'}",59
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:15:00'}",75
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:30:00'}",59
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:30:00'}",60
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:30:00'}",5
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:30:00'}",28
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:30:00'}",-24
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:30:00'}",52
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:30:00'}",81
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:30:00'}",60
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:30:00'}",69
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:30:00'}",20
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:30:00'}",60
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:30:00'}",5
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:30:00'}",83
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:30:00'}",60
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:30:00'}",#ERROR#
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:45:00'}",17
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:45:00'}",60
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:45:00'}",3
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:45:00'}",80
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:45:00'}",60
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:45:00'}",1
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:45:00'}",47
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:45:00'}",60
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:45:00'}",1
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:45:00'}",#INFO#
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:45:00'}",60
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:45:00'}",59
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:45:00'}",54
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:45:00'}",60
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'20:45:00'}",172
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:00:00'}",41
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:00:00'}",#ERROR#
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:00:00'}",63
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:00:00'}",#NA#
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:00:00'}",60
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:00:00'}",35
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:00:00'}",#NA#
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:00:00'}",60
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:00:00'}",42
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:00:00'}",92
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:00:00'}",60
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:00:00'}",74
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:00:00'}",61
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:00:00'}",60
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:00:00'}",39
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:15:00'}",36
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:15:00'}",#ERROR#
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:15:00'}",88
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:15:00'}",83
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:15:00'}",-41
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:15:00'}",62
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:15:00'}",32
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:15:00'}",60
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:15:00'}",12
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:15:00'}",80
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:15:00'}",60
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:15:00'}",86
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:15:00'}",86
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:15:00'}",#INFO#
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:15:00'}",67
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:30:00'}",46
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:30:00'}",60
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:30:00'}",88
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'21:30:00'}",52
